accuracy,precision_BAD_1,recall_BAD_1,f1_BAD_1,roc_auc,average_precision,false_positives,false_negatives,true_positives,true_negatives,threshold
0.911313518696069,0.8737864077669902,0.6490384615384616,0.7448275862068966,0.9570848687240903,0.8846209402258454,78,292,540,3262,0.695
0.909875359539789,0.8725490196078431,0.6418269230769231,0.739612188365651,0.9570848687240903,0.8846209402258454,78,298,534,3262,0.7
0.9096356663470757,0.8735632183908046,0.6394230769230769,0.7383761276891048,0.9570848687240903,0.8846209402258454,77,300,532,3263,0.705
0.9101150527325024,0.8764415156507414,0.6394230769230769,0.7394023627519111,0.9570848687240903,0.8846209402258454,75,300,532,3265,0.71
0.9101150527325024,0.8764415156507414,0.6394230769230769,0.7394023627519111,0.9570848687240903,0.8846209402258454,75,300,532,3265,0.715
0.9101150527325024,0.8776859504132232,0.6382211538461539,0.7390396659707724,0.9570848687240903,0.8846209402258454,74,301,531,3266,0.72
0.909875359539789,0.88,0.6346153846153846,0.7374301675977654,0.9570848687240903,0.8846209402258454,72,304,528,3268,0.725
0.9096356663470757,0.8797996661101837,0.6334134615384616,0.7365478686233403,0.9570848687240903,0.8846209402258454,72,305,527,3268,0.73
0.9093959731543624,0.8808724832214765,0.6310096153846154,0.7352941176470589,0.9570848687240903,0.8846209402258454,71,307,525,3269,0.735
0.9093959731543624,0.8808724832214765,0.6310096153846154,0.7352941176470589,0.9570848687240903,0.8846209402258454,71,307,525,3269,0.74
0.9093959731543624,0.8808724832214765,0.6310096153846154,0.7352941176470589,0.9570848687240903,0.8846209402258454,71,307,525,3269,0.745
0.9096356663470757,0.8823529411764706,0.6310096153846154,0.7358093903293623,0.9570848687240903,0.8846209402258454,70,307,525,3270,0.75
0.9093959731543624,0.8821548821548821,0.6298076923076923,0.7349228611500701,0.9570848687240903,0.8846209402258454,70,308,524,3270,0.755
0.9086768935762224,0.8815566835871405,0.6262019230769231,0.7322557976106817,0.9570848687240903,0.8846209402258454,70,311,521,3270,0.76
0.9077181208053692,0.882051282051282,0.6201923076923077,0.7282992237120678,0.9570848687240903,0.8846209402258454,69,316,516,3271,0.765
0.9074784276126558,0.8818493150684932,0.6189903846153846,0.7274011299435028,0.9570848687240903,0.8846209402258454,69,317,515,3271,0.77
0.9067593480345159,0.8812392426850258,0.6153846153846154,0.7246992215145082,0.9570848687240903,0.8846209402258454,69,320,512,3271,0.775
0.9062799616490892,0.8808290155440415,0.6129807692307693,0.7228915662650602,0.9570848687240903,0.8846209402258454,69,322,510,3271,0.78
0.9058005752636625,0.8804159445407279,0.6105769230769231,0.7210787792760823,0.9570848687240903,0.8846209402258454,69,324,508,3271,0.785
0.9062799616490892,0.8875219683655536,0.6069711538461539,0.7209136331192005,0.9570848687240903,0.8846209402258454,64,327,505,3276,0.79
