accuracy,precision_BAD_1,recall_BAD_1,f1_BAD_1,roc_auc,false_positives,false_negatives,true_positives,true_negatives,threshold
0.7344199424736337,0.4245901639344262,0.9338942307692307,0.5837716003005259,0.9068963035467528,1053,55,777,2287,0.235
0.7344199424736337,0.4245901639344262,0.9338942307692307,0.5837716003005259,0.9068963035467528,1053,55,777,2287,0.24
0.7344199424736337,0.4245901639344262,0.9338942307692307,0.5837716003005259,0.9068963035467528,1053,55,777,2287,0.245
0.7344199424736337,0.4245901639344262,0.9338942307692307,0.5837716003005259,0.9068963035467528,1053,55,777,2287,0.25
0.7344199424736337,0.4245901639344262,0.9338942307692307,0.5837716003005259,0.9068963035467528,1053,55,777,2287,0.255
0.7344199424736337,0.4245901639344262,0.9338942307692307,0.5837716003005259,0.9068963035467528,1053,55,777,2287,0.26
0.7344199424736337,0.4245901639344262,0.9338942307692307,0.5837716003005259,0.9068963035467528,1053,55,777,2287,0.265
0.7509587727708533,0.44075558099599316,0.9254807692307693,0.5971306708026367,0.9068963035467528,977,62,770,2363,0.27
0.7509587727708533,0.44075558099599316,0.9254807692307693,0.5971306708026367,0.9068963035467528,977,62,770,2363,0.275
0.7509587727708533,0.44075558099599316,0.9254807692307693,0.5971306708026367,0.9068963035467528,977,62,770,2363,0.28
0.7509587727708533,0.44075558099599316,0.9254807692307693,0.5971306708026367,0.9068963035467528,977,62,770,2363,0.285
0.7509587727708533,0.44075558099599316,0.9254807692307693,0.5971306708026367,0.9068963035467528,977,62,770,2363,0.29
0.7509587727708533,0.44075558099599316,0.9254807692307693,0.5971306708026367,0.9068963035467528,977,62,770,2363,0.295
0.7509587727708533,0.44075558099599316,0.9254807692307693,0.5971306708026367,0.9068963035467528,977,62,770,2363,0.3
0.7509587727708533,0.44075558099599316,0.9254807692307693,0.5971306708026367,0.9068963035467528,977,62,770,2363,0.305
0.7509587727708533,0.44075558099599316,0.9254807692307693,0.5971306708026367,0.9068963035467528,977,62,770,2363,0.31
